,Country_Region,Province_State,Lat,Long_,Last_Update1,Confirmed,Deaths,Recovered,Active,Daily_Confirmed,Daily_Deaths,Daily_Recovered,Daily_Active,IP
0,Spain,,40.0,-4.0,2020-03-01,84,0,2,0.0,84.0,0.0,2.0,0.0,82.0
1,Spain,,40.0,-4.0,2020-03-02,120,0,2,0.0,36.0,0.0,0.0,0.0,36.0
2,Spain,,40.0,-4.0,2020-03-03,165,1,2,0.0,45.0,1.0,0.0,0.0,46.0
3,Spain,,40.0,-4.0,2020-03-04,222,2,2,0.0,57.0,1.0,0.0,0.0,58.0
4,Spain,,40.0,-4.0,2020-03-05,259,3,2,0.0,37.0,1.0,0.0,0.0,38.0
5,Spain,,40.0,-4.0,2020-03-06,400,5,2,0.0,141.0,2.0,0.0,0.0,143.0
6,Spain,,40.0,-4.0,2020-03-07,500,10,30,0.0,100.0,5.0,28.0,0.0,77.0
7,Spain,,40.0,-4.0,2020-03-08,673,17,30,0.0,173.0,7.0,0.0,0.0,180.0
8,Spain,,40.0,-4.0,2020-03-09,1073,28,32,0.0,400.0,11.0,2.0,0.0,409.0
9,Spain,,40.0,-4.0,2020-03-10,1695,35,32,0.0,622.0,7.0,0.0,0.0,629.0
10,Spain,,40.4637,-3.7492,2020-03-11,5232,133,193,0.0,3537.0,98.0,161.0,0.0,3474.0
12,Spain,,40.0,-4.0,2020-03-12,2277,55,183,0.0,0.0,1.0,0.0,0.0,1.0
13,Spain,,40.4637,-3.7492,2020-03-14,6391,195,517,0.0,4114.0,140.0,334.0,0.0,3920.0
14,Spain,,40.4637,-3.7492,2020-03-15,7798,289,517,0.0,1407.0,94.0,0.0,0.0,1501.0
15,Spain,,40.4637,-3.7492,2020-03-16,9942,342,530,0.0,2144.0,53.0,13.0,0.0,2184.0
16,Spain,,40.4637,-3.7492,2020-03-17,11748,533,1028,0.0,1806.0,191.0,498.0,0.0,1499.0
17,Spain,,40.4637,-3.7492,2020-03-18,13910,623,1081,0.0,2162.0,90.0,53.0,0.0,2199.0
18,Spain,,40.4637,-3.7492,2020-03-19,17963,830,1107,0.0,4053.0,207.0,26.0,0.0,4234.0
19,Spain,,40.4637,-3.7492,2020-03-20,20410,1043,1588,0.0,2447.0,213.0,481.0,0.0,2179.0
20,Spain,,40.4637,-3.7492,2020-03-21,25374,1375,2125,0.0,4964.0,332.0,537.0,0.0,4759.0
21,Spain,,40.46367,-3.74922,2020-03-22,28603,1756,2125,24722.0,3229.0,381.0,0.0,24722.0,3610.0
22,Spain,,40.46367,-3.74922,2020-03-23,35136,2311,3355,29470.0,6533.0,555.0,1230.0,4748.0,5858.0
23,Spain,,40.46367,-3.74922,2020-03-24,39885,2808,3794,33283.0,4749.0,497.0,439.0,3813.0,4807.0
24,Spain,,40.46367,-3.74922,2020-03-25,49515,3647,5367,40501.0,9630.0,839.0,1573.0,7218.0,8896.0
25,Spain,,40.46367,-3.74922,2020-03-26,57786,4365,7015,46406.0,8271.0,718.0,1648.0,5905.0,7341.0
26,Spain,,40.46367,-3.74922,2020-03-27,65719,5138,9357,51224.0,7933.0,773.0,2342.0,4818.0,6364.0
27,Spain,,40.46367,-3.74922,2020-03-28,73235,5982,12285,54968.0,7516.0,844.0,2928.0,3744.0,5432.0
28,Spain,,40.46367,-3.74922,2020-03-29,80110,6803,14709,58598.0,6875.0,821.0,2424.0,3630.0,5272.0
29,Spain,,40.46367,-3.74922,2020-03-30,87956,7716,16780,63460.0,7846.0,913.0,2071.0,4862.0,6688.0
30,Spain,,40.46367,-3.74922,2020-03-31,95923,8464,19259,68200.0,7967.0,748.0,2479.0,4740.0,6236.0
31,Spain,,40.46367,-3.74922,2020-04-01,104118,9387,22647,72084.0,8195.0,923.0,3388.0,3884.0,5730.0
32,Spain,,40.46367,-3.74922,2020-04-02,112065,10348,26743,74974.0,7947.0,961.0,4096.0,2890.0,4812.0
33,Spain,,40.46367,-3.74922,2020-04-03,119199,11198,30513,77488.0,7134.0,850.0,3770.0,2514.0,4214.0
34,Spain,,40.46367,-3.74922,2020-04-04,126168,11947,34219,80002.0,6969.0,749.0,3706.0,2514.0,4012.0
35,Spain,,40.46367,-3.74922,2020-04-05,131646,12641,38080,80925.0,5478.0,694.0,3861.0,923.0,2311.0
36,Spain,,40.46367,-3.74922,2020-04-06,136675,13341,40437,82897.0,5029.0,700.0,2357.0,1972.0,3372.0
37,Spain,,40.46367,-3.74922,2020-04-07,141942,14045,43208,84689.0,5267.0,704.0,2771.0,1792.0,3200.0
38,Spain,,40.46367,-3.74922,2020-04-08,148220,14792,48021,85407.0,6278.0,747.0,4813.0,718.0,2212.0
39,Spain,,40.46367,-3.74922,2020-04-09,153222,15447,52165,85610.0,5002.0,655.0,4144.0,203.0,1513.0
40,Spain,,40.46367,-3.74922,2020-04-10,158273,16081,55668,86524.0,5051.0,634.0,3503.0,914.0,2182.0
41,Spain,,40.46367,-3.74922,2020-04-11,163027,16606,59109,87312.0,4754.0,525.0,3441.0,788.0,1838.0
42,Spain,,40.46367,-3.74922,2020-04-12,166831,17209,62391,87231.0,3804.0,603.0,3282.0,-81.0,1125.0
43,Spain,,40.46367,-3.74922,2020-04-13,170099,17756,64727,87616.0,3268.0,547.0,2336.0,385.0,1479.0
44,Spain,,40.46367,-3.74922,2020-04-14,172541,18056,67504,86981.0,2442.0,300.0,2777.0,-635.0,-35.0
45,Spain,,40.46367,-3.74922,2020-04-15,177644,18708,70853,88083.0,5103.0,652.0,3349.0,1102.0,2406.0
46,Spain,,40.46367,-3.74922,2020-04-16,184948,19315,74797,90836.0,7304.0,607.0,3944.0,2753.0,3967.0
47,Spain,,40.46367,-3.74922,2020-04-17,190839,20002,74797,96040.0,5891.0,687.0,0.0,5204.0,6578.0
48,Spain,,40.46367,-3.74922,2020-04-18,191726,20043,74797,96886.0,887.0,41.0,0.0,846.0,928.0
49,Spain,,40.46367,-3.74922,2020-04-19,198674,20453,77357,100864.0,6948.0,410.0,2560.0,3978.0,4798.0
50,Spain,,40.46367,-3.74922,2020-04-20,200210,20852,80587,98771.0,1536.0,399.0,3230.0,-2093.0,-1295.0
51,Spain,,40.46367,-3.74922,2020-04-21,204178,21282,82514,100382.0,3968.0,430.0,1927.0,1611.0,2471.0
52,Spain,,40.46367,-3.74922,2020-04-22,208389,21717,85915,100757.0,4211.0,435.0,3401.0,375.0,1245.0
53,Spain,,40.46367,-3.74922,2020-04-24,213024,22157,89250,101617.0,4635.0,440.0,3335.0,860.0,1740.0
54,Spain,,40.46367,-3.74922,2020-04-25,219764,22524,92355,104885.0,6740.0,367.0,3105.0,3268.0,4002.0
55,Spain,,40.46367,-3.74922,2020-04-26,223759,22902,95708,105149.0,3995.0,378.0,3353.0,264.0,1020.0
56,Spain,,40.46367,-3.74922,2020-04-27,226629,23190,117727,85712.0,2870.0,288.0,22019.0,-19437.0,-18861.0
57,Spain,,40.46367,-3.74922,2020-04-28,229422,23521,120832,85069.0,2793.0,331.0,3105.0,-643.0,19.0
58,Spain,,40.46367,-3.74922,2020-04-29,232128,23822,123903,84403.0,2706.0,301.0,3071.0,-666.0,-64.0
59,Spain,,40.46367,-3.74922,2020-04-30,236899,24275,132929,79695.0,4771.0,453.0,9026.0,-4708.0,-3802.0
60,Spain,,40.46367,-3.74922,2020-05-01,213435,24543,112050,76842.0,4771.0,268.0,9026.0,-2853.0,-3987.0
61,Spain,,40.46367,-3.74922,2020-05-02,213435,24543,112050,76842.0,0.0,0.0,0.0,0.0,0.0
62,Spain,,40.46367,-3.74922,2020-05-03,216582,25100,117248,74234.0,3147.0,557.0,5198.0,-2608.0,-1494.0
63,Spain,,40.46367,-3.74922,2020-05-04,217466,25264,118902,73300.0,884.0,164.0,1654.0,-934.0,-606.0
64,Spain,,40.46367,-3.74922,2020-05-05,218011,25428,121343,71240.0,545.0,164.0,2441.0,-2060.0,-1732.0
65,Spain,,40.46367,-3.74922,2020-05-06,219329,25613,123486,70230.0,1318.0,185.0,2143.0,-1010.0,-640.0
66,Spain,,40.46367,-3.74922,2020-05-07,220325,25857,126002,68466.0,996.0,244.0,2516.0,-1764.0,-1276.0
67,Spain,,40.46367,-3.74922,2020-05-08,221447,26070,128511,66866.0,1122.0,213.0,2509.0,-1600.0,-1174.0
68,Spain,,40.46367,-3.74922,2020-05-09,222857,26299,131148,65410.0,1410.0,229.0,2637.0,-1456.0,-998.0
69,Spain,,40.46367,-3.74922,2020-05-10,223578,26478,133952,63148.0,721.0,179.0,2804.0,-2262.0,-1904.0
70,Spain,,40.46367,-3.74922,2020-05-11,224350,26621,136166,61563.0,772.0,143.0,2214.0,-1585.0,-1299.0
71,Spain,,40.46367,-3.74922,2020-05-12,227436,26744,137139,63553.0,3086.0,123.0,973.0,1990.0,2236.0
72,Spain,,40.46367,-3.74922,2020-05-13,228030,26920,138980,62130.0,594.0,176.0,1841.0,-1423.0,-1071.0
73,Spain,,40.46367,-3.74922,2020-05-14,228691,27104,140823,60764.0,661.0,184.0,1843.0,-1366.0,-998.0
74,Spain,Andalusia,37.5443,-4.7278,2020-05-15,12359,1336,9918,1105.0,12359.0,1336.0,9918.0,1105.0,3777.0
75,Spain,Andalusia,37.5443,-4.7278,2020-05-16,12401,1344,10148,909.0,42.0,8.0,230.0,-196.0,-180.0
76,Spain,Andalusia,37.5443,-4.7278,2020-05-17,12420,1355,10319,746.0,19.0,11.0,171.0,-163.0,-141.0
77,Spain,Andalusia,37.5443,-4.7278,2020-05-18,12420,1355,10319,746.0,0.0,0.0,0.0,0.0,0.0
78,Spain,Andalusia,37.5443,-4.7278,2020-05-19,12458,1358,10671,429.0,38.0,3.0,352.0,-317.0,-311.0
79,Spain,Andalusia,37.5443,-4.7278,2020-05-20,12471,1358,0,11113.0,13.0,0.0,352.0,10684.0,-339.0
80,Spain,Andalusia,37.5443,-4.7278,2020-05-21,12502,1371,0,11131.0,31.0,13.0,0.0,18.0,44.0
81,Spain,Andalusia,37.5443,-4.7278,2020-05-22,12547,1375,0,11172.0,45.0,4.0,0.0,41.0,49.0
82,Spain,Andalusia,37.5443,-4.7278,2020-05-23,12576,1377,0,11199.0,29.0,2.0,0.0,27.0,31.0
83,Spain,Andalusia,37.5443,-4.7278,2020-05-24,12597,1389,0,11208.0,21.0,12.0,0.0,9.0,33.0
84,Spain,Andalusia,37.5443,-4.7278,2020-05-25,12600,1391,0,11209.0,3.0,2.0,0.0,1.0,5.0
85,Spain,Andalusia,37.5443,-4.7278,2020-05-26,12450,1334,0,11116.0,3.0,2.0,0.0,-93.0,5.0
86,Spain,Andalusia,37.5443,-4.7278,2020-05-27,12612,1404,10671,537.0,162.0,70.0,10671.0,-10579.0,-10439.0
87,Spain,Andalusia,37.5443,-4.7278,2020-05-28,12612,1404,10671,537.0,0.0,0.0,0.0,0.0,0.0
88,Spain,Andalusia,37.5443,-4.7278,2020-05-29,12639,1404,10671,564.0,27.0,0.0,0.0,27.0,27.0
89,Spain,Andalusia,37.5443,-4.7278,2020-05-30,12655,1404,10671,580.0,16.0,0.0,0.0,16.0,16.0
90,Spain,Andalusia,37.5443,-4.7278,2020-05-31,12668,1404,10671,593.0,13.0,0.0,0.0,13.0,13.0
91,Spain,Andalusia,37.5443,-4.7278,2020-06-01,12673,1404,10671,598.0,5.0,0.0,0.0,5.0,5.0
92,Spain,Andalusia,37.5443,-4.7278,2020-06-02,12679,1404,10671,604.0,6.0,0.0,0.0,6.0,6.0
93,Spain,Andalusia,37.5443,-4.7278,2020-06-03,12708,1404,10671,633.0,29.0,0.0,0.0,29.0,29.0
94,Spain,Andalusia,37.5443,-4.7278,2020-06-04,12726,1404,10671,651.0,18.0,0.0,0.0,18.0,18.0
95,Spain,Andalusia,37.5443,-4.7278,2020-06-05,12743,1404,10671,668.0,17.0,0.0,0.0,17.0,17.0
96,Spain,Andalusia,37.5443,-4.7278,2020-06-06,12759,1404,10671,684.0,16.0,0.0,0.0,16.0,16.0
97,Spain,Andalusia,37.5443,-4.7278,2020-06-07,12776,1404,10671,701.0,17.0,0.0,0.0,17.0,17.0
98,Spain,Andalusia,37.5443,-4.7278,2020-06-08,12783,1404,10671,708.0,7.0,0.0,0.0,7.0,7.0
99,Spain,Andalusia,37.5443,-4.7278,2020-06-09,12785,1404,10671,710.0,2.0,0.0,0.0,2.0,2.0
100,Spain,Andalusia,37.5443,-4.7278,2020-06-10,12791,1404,10671,716.0,6.0,0.0,0.0,6.0,6.0
101,Spain,Andalusia,37.5443,-4.7278,2020-06-11,12800,1404,10671,725.0,9.0,0.0,0.0,9.0,9.0
102,Spain,Andalusia,37.5443,-4.7278,2020-06-12,12804,1404,10671,729.0,4.0,0.0,0.0,4.0,4.0
103,Spain,Andalusia,37.5443,-4.7278,2020-06-13,12814,1404,10671,739.0,10.0,0.0,0.0,10.0,10.0
104,Spain,Andalusia,37.5443,-4.7278,2020-06-14,12823,1404,10671,748.0,9.0,0.0,0.0,9.0,9.0
105,Spain,Andalusia,37.5443,-4.7278,2020-06-15,12827,1404,10671,752.0,4.0,0.0,0.0,4.0,4.0
106,Spain,Andalusia,37.5443,-4.7278,2020-06-16,12830,1404,10671,755.0,3.0,0.0,0.0,3.0,3.0
107,Spain,Andalusia,37.5443,-4.7278,2020-06-17,12835,1404,10671,760.0,5.0,0.0,0.0,5.0,5.0
108,Spain,Andalusia,37.5443,-4.7278,2020-06-18,12839,1404,10671,764.0,4.0,0.0,0.0,4.0,4.0
109,Spain,Andalusia,37.5443,-4.7278,2020-06-19,12844,1404,10671,769.0,5.0,0.0,0.0,5.0,5.0
110,Spain,Andalusia,37.5443,-4.7278,2020-06-20,12864,1426,10671,767.0,20.0,22.0,0.0,-2.0,42.0
111,Spain,Andalusia,37.5443,-4.7278,2020-06-21,12875,1426,10671,778.0,11.0,0.0,0.0,11.0,11.0
112,Spain,Andalusia,37.5443,-4.7278,2020-06-22,12884,1426,10671,787.0,9.0,0.0,0.0,9.0,9.0
113,Spain,Andalusia,37.5443,-4.7278,2020-06-23,12892,1426,10671,795.0,8.0,0.0,0.0,8.0,8.0
114,Spain,Andalusia,37.5443,-4.7278,2020-06-24,12895,1426,10671,798.0,3.0,0.0,0.0,3.0,3.0
115,Spain,Andalusia,37.5443,-4.7278,2020-06-25,12917,1426,10671,820.0,22.0,0.0,0.0,22.0,22.0
116,Spain,Andalusia,37.5443,-4.7278,2020-06-26,12957,1426,10671,860.0,40.0,0.0,0.0,40.0,40.0
117,Spain,Andalusia,37.5443,-4.7278,2020-06-27,12984,1426,10671,887.0,27.0,0.0,0.0,27.0,27.0
118,Spain,Andalusia,37.5443,-4.7278,2020-06-28,13027,1426,10671,930.0,43.0,0.0,0.0,43.0,43.0
119,Spain,Andalusia,37.5443,-4.7278,2020-06-29,13045,1426,10671,948.0,18.0,0.0,0.0,18.0,18.0
120,Spain,Andalusia,37.5443,-4.7278,2020-06-30,13080,1426,10671,983.0,35.0,0.0,0.0,35.0,35.0
121,Spain,Andalusia,37.5443,-4.7278,2020-07-01,13102,1427,10671,1004.0,22.0,1.0,0.0,21.0,23.0
122,Spain,Andalusia,37.5443,-4.7278,2020-07-02,13139,1428,10671,1040.0,37.0,1.0,0.0,36.0,38.0
123,Spain,Andalusia,37.5443,-4.7278,2020-07-03,13123,1428,10671,1024.0,37.0,0.0,0.0,-16.0,37.0
124,Spain,Andalusia,37.5443,-4.7278,2020-07-04,13205,1433,10671,1101.0,82.0,5.0,0.0,77.0,87.0
125,Spain,Andalusia,37.5443,-4.7278,2020-07-05,13205,1433,10671,1101.0,0.0,0.0,0.0,0.0,0.0
126,Spain,Andalusia,37.5443,-4.7278,2020-07-06,13205,1433,10671,1101.0,0.0,0.0,0.0,0.0,0.0
127,Spain,Andalusia,37.5443,-4.7278,2020-07-07,13259,1433,10671,1155.0,54.0,0.0,0.0,54.0,54.0
128,Spain,Andalusia,37.5443,-4.7278,2020-07-08,13275,1433,10671,1171.0,16.0,0.0,0.0,16.0,16.0
129,Spain,Andalusia,37.5443,-4.7278,2020-07-09,13303,1434,10671,1198.0,28.0,1.0,0.0,27.0,29.0
130,Spain,Andalusia,37.5443,-4.7278,2020-07-10,13338,1435,10671,1232.0,35.0,1.0,0.0,34.0,36.0
131,Spain,Andalusia,37.5443,-4.7278,2020-07-11,13386,1435,10671,1280.0,48.0,0.0,0.0,48.0,48.0
132,Spain,Andalusia,37.5443,-4.7278,2020-07-12,13386,1435,10671,1280.0,0.0,0.0,0.0,0.0,0.0
133,Spain,Andalusia,37.5443,-4.7278,2020-07-13,13386,1435,10671,1280.0,0.0,0.0,0.0,0.0,0.0
134,Spain,Andalusia,37.5443,-4.7278,2020-07-14,13510,1435,10671,1404.0,124.0,0.0,0.0,124.0,124.0
135,Spain,Andalusia,37.5443,-4.7278,2020-07-15,13540,1435,10671,1434.0,30.0,0.0,0.0,30.0,30.0
136,Spain,Andalusia,37.5443,-4.7278,2020-07-16,13573,1435,10671,1467.0,33.0,0.0,0.0,33.0,33.0
137,Spain,Andalusia,37.5443,-4.7278,2020-07-17,13663,1435,10671,1557.0,90.0,0.0,0.0,90.0,90.0
138,Spain,Andalusia,37.5443,-4.7278,2020-07-18,13731,1435,10671,1625.0,68.0,0.0,0.0,68.0,68.0
139,Spain,Andalusia,37.5443,-4.7278,2020-07-19,13731,1435,10671,1625.0,0.0,0.0,0.0,0.0,0.0
140,Spain,Andalusia,37.5443,-4.7278,2020-07-20,13731,1435,10671,1625.0,0.0,0.0,0.0,0.0,0.0
141,Spain,Andalusia,37.5443,-4.7278,2020-07-21,13964,1435,10671,1858.0,233.0,0.0,0.0,233.0,233.0
142,Spain,Andalusia,37.5443,-4.7278,2020-07-22,14041,1435,10671,1935.0,77.0,0.0,0.0,77.0,77.0
143,Spain,Andalusia,37.5443,-4.7278,2020-07-23,14158,1435,10671,2052.0,117.0,0.0,0.0,117.0,117.0
144,Spain,Andalusia,37.5443,-4.7278,2020-07-24,14214,1435,10671,2108.0,56.0,0.0,0.0,56.0,56.0
145,Spain,Andalusia,37.5443,-4.7278,2020-07-25,14328,1436,10671,2221.0,114.0,1.0,0.0,113.0,115.0
146,Spain,Andalusia,37.5443,-4.7278,2020-07-26,14328,1436,10671,2221.0,0.0,0.0,0.0,0.0,0.0
147,Spain,Andalusia,37.5443,-4.7278,2020-07-27,14328,1436,10671,2221.0,0.0,0.0,0.0,0.0,0.0
148,Spain,Andalusia,37.5443,-4.7278,2020-07-28,14607,1436,10671,2500.0,279.0,0.0,0.0,279.0,279.0
149,Spain,Andalusia,37.5443,-4.7278,2020-07-29,14695,1435,10671,2589.0,88.0,0.0,0.0,89.0,88.0
150,Spain,Andalusia,37.5443,-4.7278,2020-07-30,14804,1435,10671,2698.0,109.0,0.0,0.0,109.0,109.0
151,Spain,Andalusia,37.5443,-4.7278,2020-07-31,14924,1435,10671,2818.0,120.0,0.0,0.0,120.0,120.0
152,Spain,Andalusia,37.5443,-4.7278,2020-08-01,15107,1435,10671,3001.0,183.0,0.0,0.0,183.0,183.0
153,Spain,Andalusia,37.5443,-4.7278,2020-08-02,15107,1435,10671,3001.0,0.0,0.0,0.0,0.0,0.0
154,Spain,Andalusia,37.5443,-4.7278,2020-08-03,15107,1435,10671,3001.0,0.0,0.0,0.0,0.0,0.0
155,Spain,Andalusia,37.5443,-4.7278,2020-08-04,15638,1435,10671,3532.0,531.0,0.0,0.0,531.0,531.0
156,Spain,Andalusia,37.5443,-4.7278,2020-08-05,15839,1437,10671,3731.0,201.0,2.0,0.0,199.0,203.0
157,Spain,Andalusia,37.5443,-4.7278,2020-08-06,15992,1437,10671,3884.0,153.0,0.0,0.0,153.0,153.0
158,Spain,Andalusia,37.5443,-4.7278,2020-08-07,16308,1438,10671,4199.0,316.0,1.0,0.0,315.0,317.0
159,Spain,Andalusia,37.5443,-4.7278,2020-08-08,16618,1438,10671,4509.0,310.0,0.0,0.0,310.0,310.0
160,Spain,Andalusia,37.5443,-4.7278,2020-08-09,16618,1438,10671,4509.0,0.0,0.0,0.0,0.0,0.0
161,Spain,Andalusia,37.5443,-4.7278,2020-08-10,16618,1438,10671,4509.0,0.0,0.0,0.0,0.0,0.0
162,Spain,Andalusia,37.5443,-4.7278,2020-08-11,17473,1443,10671,5359.0,855.0,5.0,0.0,850.0,860.0
163,Spain,Andalusia,37.5443,-4.7278,2020-08-12,17758,1443,10671,5644.0,285.0,0.0,0.0,285.0,285.0
164,Spain,Andalusia,37.5443,-4.7278,2020-08-13,18059,1443,10671,5945.0,301.0,0.0,0.0,301.0,301.0
165,Spain,Andalusia,37.5443,-4.7278,2020-08-14,18501,1445,10671,6385.0,442.0,2.0,0.0,440.0,444.0
166,Spain,Andalusia,37.5443,-4.7278,2020-08-15,18937,1445,10671,6821.0,436.0,0.0,0.0,436.0,436.0
167,Spain,Andalusia,37.5443,-4.7278,2020-08-16,18937,1445,10671,6821.0,0.0,0.0,0.0,0.0,0.0
168,Spain,Andalusia,37.5443,-4.7278,2020-08-17,18937,1445,10671,6821.0,0.0,0.0,0.0,0.0,0.0
169,Spain,Andalusia,37.5443,-4.7278,2020-08-18,20468,1452,10671,8345.0,1531.0,7.0,0.0,1524.0,1538.0
170,Spain,Andalusia,37.5443,-4.7278,2020-08-19,20918,1455,10671,8792.0,450.0,3.0,0.0,447.0,453.0
171,Spain,Andalusia,37.5443,-4.7278,2020-08-20,21508,1456,10671,9381.0,590.0,1.0,0.0,589.0,591.0
172,Spain,Andalusia,37.5443,-4.7278,2020-08-21,22107,1456,10671,9980.0,599.0,0.0,0.0,599.0,599.0
173,Spain,Andalusia,37.5443,-4.7278,2020-08-22,22825,1460,10671,10694.0,718.0,4.0,0.0,714.0,722.0
174,Spain,Andalusia,37.5443,-4.7278,2020-08-23,22825,1460,10671,10694.0,0.0,0.0,0.0,0.0,0.0
175,Spain,Andalusia,37.5443,-4.7278,2020-08-24,22825,1460,10671,10694.0,0.0,0.0,0.0,0.0,0.0
176,Spain,Andalusia,37.5443,-4.7278,2020-08-25,24650,1466,10671,12513.0,1825.0,6.0,0.0,1819.0,1831.0
177,Spain,Andalusia,37.5443,-4.7278,2020-08-26,25176,1471,10671,13034.0,526.0,5.0,0.0,521.0,531.0
178,Spain,Andalusia,37.5443,-4.7278,2020-08-27,26017,1475,10671,13871.0,841.0,4.0,0.0,837.0,845.0
179,Spain,Andalusia,37.5443,-4.7278,2020-08-28,26829,1476,10671,14682.0,812.0,1.0,0.0,811.0,813.0
180,Spain,Andalusia,37.5443,-4.7278,2020-08-29,27734,1480,10671,15583.0,905.0,4.0,0.0,901.0,909.0
181,Spain,Andalusia,37.5443,-4.7278,2020-08-30,27734,1480,10671,15583.0,0.0,0.0,0.0,0.0,0.0
182,Spain,Andalusia,37.5443,-4.7278,2020-08-31,27734,1480,10671,15583.0,0.0,0.0,0.0,0.0,0.0
183,Spain,Andalusia,37.5443,-4.7278,2020-09-01,29808,1493,10671,17644.0,2074.0,13.0,0.0,2061.0,2087.0
184,Spain,Andalusia,37.5443,-4.7278,2020-09-02,30767,1500,10671,18596.0,959.0,7.0,0.0,952.0,966.0
185,Spain,Andalusia,37.5443,-4.7278,2020-09-03,31651,1506,10671,19474.0,884.0,6.0,0.0,878.0,890.0
186,Spain,Andalusia,37.5443,-4.7278,2020-09-04,32673,1509,10671,20493.0,1022.0,3.0,0.0,1019.0,1025.0
187,Spain,Andalusia,37.5443,-4.7278,2020-09-05,33687,1516,10671,21500.0,1014.0,7.0,0.0,1007.0,1021.0
188,Spain,Andalusia,37.5443,-4.7278,2020-09-06,33687,1516,10671,21500.0,0.0,0.0,0.0,0.0,0.0
189,Spain,Andalusia,37.5443,-4.7278,2020-09-07,33687,1516,10671,21500.0,0.0,0.0,0.0,0.0,0.0
190,Spain,Andalusia,37.5443,-4.7278,2020-09-08,36083,1537,10671,23875.0,2396.0,21.0,0.0,2375.0,2417.0
191,Spain,Andalusia,37.5443,-4.7278,2020-09-09,37123,1545,10671,24907.0,1040.0,8.0,0.0,1032.0,1048.0
192,Spain,Andalusia,37.5443,-4.7278,2020-09-10,37909,1550,10671,25688.0,786.0,5.0,0.0,781.0,791.0
193,Spain,Andalusia,37.5443,-4.7278,2020-09-11,38884,1566,10671,26647.0,975.0,16.0,0.0,959.0,991.0
194,Spain,Andalusia,37.5443,-4.7278,2020-09-12,40125,1573,10671,27881.0,1241.0,7.0,0.0,1234.0,1248.0
195,Spain,Andalusia,37.5443,-4.7278,2020-09-13,40125,1573,10671,27881.0,0.0,0.0,0.0,0.0,0.0
196,Spain,Andalusia,37.5443,-4.7278,2020-09-14,40125,1573,10671,27881.0,0.0,0.0,0.0,0.0,0.0
197,Spain,Andalusia,37.5443,-4.7278,2020-09-15,42637,1593,10671,30373.0,2512.0,20.0,0.0,2492.0,2532.0
198,Spain,Andalusia,37.5443,-4.7278,2020-09-16,43678,1614,10671,31393.0,1041.0,21.0,0.0,1020.0,1062.0
199,Spain,Andalusia,37.5443,-4.7278,2020-09-17,44607,1631,10671,32305.0,929.0,17.0,0.0,912.0,946.0
200,Spain,Andalusia,37.5443,-4.7278,2020-09-18,45989,1656,10671,33662.0,1382.0,25.0,0.0,1357.0,1407.0
201,Spain,Andalusia,37.5443,-4.7278,2020-09-19,47612,1662,10671,35279.0,1623.0,6.0,0.0,1617.0,1629.0
202,Spain,Andalusia,37.5443,-4.7278,2020-09-20,47612,1662,10671,35279.0,0.0,0.0,0.0,0.0,0.0
203,Spain,Andalusia,37.5443,-4.7278,2020-09-21,47612,1662,10671,35279.0,0.0,0.0,0.0,0.0,0.0
204,Spain,Andalusia,37.5443,-4.7278,2020-09-22,50600,1690,10671,38239.0,2988.0,28.0,0.0,2960.0,3016.0
205,Spain,Andalusia,37.5443,-4.7278,2020-09-23,52175,1702,10671,39802.0,1575.0,12.0,0.0,1563.0,1587.0
206,Spain,Andalusia,37.5443,-4.7278,2020-09-24,53725,1714,10671,41340.0,1550.0,12.0,0.0,1538.0,1562.0
207,Spain,Andalusia,37.5443,-4.7278,2020-09-25,53725,1714,10671,41340.0,0.0,0.0,0.0,0.0,0.0
208,Spain,Andalusia,37.5443,-4.7278,2020-09-26,56615,1744,10671,44200.0,2890.0,30.0,0.0,2860.0,2920.0
209,Spain,Andalusia,37.5443,-4.7278,2020-09-27,56615,1744,10671,44200.0,0.0,0.0,0.0,0.0,0.0
210,Spain,Andalusia,37.5443,-4.7278,2020-09-28,56615,1744,10671,44200.0,0.0,0.0,0.0,0.0,0.0
211,Spain,Andalusia,37.5443,-4.7278,2020-09-29,59873,1780,10671,47422.0,3258.0,36.0,0.0,3222.0,3294.0
212,Spain,Andalusia,37.5443,-4.7278,2020-09-30,59873,1780,10671,47422.0,0.0,0.0,0.0,0.0,0.0
213,Spain,Andalusia,37.5443,-4.7278,2020-10-01,62421,1827,10671,49923.0,2548.0,47.0,0.0,2501.0,2595.0
214,Spain,Andalusia,37.5443,-4.7278,2020-10-02,63766,1845,10671,51250.0,1345.0,18.0,0.0,1327.0,1363.0
215,Spain,Andalusia,37.5443,-4.7278,2020-10-03,65340,1867,10671,52802.0,1574.0,22.0,0.0,1552.0,1596.0
216,Spain,Andalusia,37.5443,-4.7278,2020-10-04,65340,1867,10671,52802.0,0.0,0.0,0.0,0.0,0.0
217,Spain,Andalusia,37.5443,-4.7278,2020-10-05,65340,1867,10671,52802.0,0.0,0.0,0.0,0.0,0.0
218,Spain,Andalusia,37.5443,-4.7278,2020-10-06,66865,1885,10671,54309.0,1525.0,18.0,0.0,1507.0,1543.0
219,Spain,Andalusia,37.5443,-4.7278,2020-10-07,68514,1933,10671,55910.0,1649.0,48.0,0.0,1601.0,1697.0
220,Spain,Andalusia,37.5443,-4.7278,2020-10-08,70560,1941,10671,57948.0,2046.0,8.0,0.0,2038.0,2054.0
