,Country_Region,Province_State,Lat,Long_,Last_Update1,Confirmed,Deaths,Recovered,Active,People_Tested,People_Hospitalized,Daily_Confirmed,Daily_Deaths,Daily_Recovered,Daily_Active,Daily_Tested,Daily_Hospitalized,IP
328,US,New York,42.1657,-74.9481,2021-03-07,1686993,48247,,1638746.0,39194200,,8126.0,94.0,,8032.0,0.0,,
329,US,New York,42.1657,-74.9481,2021-03-08,1694651,48335,,,39695100,,7658.0,88.0,,,500900.0,,
330,US,New York,42.1657,-74.9481,2021-03-09,1700091,48401,,,39695100,,5440.0,66.0,,,0.0,,
331,US,New York,42.1657,-74.9481,2021-03-10,1706924,48481,,,39841556,,6833.0,80.0,,,146456.0,,
332,US,New York,42.1657,-74.9481,2021-03-11,1713030,48573,,,40016070,,6106.0,92.0,,,174514.0,,
333,US,New York,42.1657,-74.9481,2021-03-12,1720199,48690,,,40221686,,7169.0,117.0,,,205616.0,,
334,US,New York,42.1657,-74.9481,2021-03-13,1724425,48757,,,40464839,,4226.0,67.0,,,243153.0,,
335,US,New York,42.1657,-74.9481,2021-03-14,1734676,48850,,,40764117,,10251.0,93.0,,,299278.0,,
336,US,New York,42.1657,-74.9481,2021-03-15,1741363,48953,,,40989910,,6687.0,103.0,,,225793.0,,
337,US,New York,42.1657,-74.9481,2021-03-16,1748482,49016,,,41196590,,7119.0,63.0,,,206680.0,,
338,US,New York,42.1657,-74.9481,2021-03-17,1755193,49110,,,41323595,,6711.0,94.0,,,127005.0,,
339,US,New York,42.1657,-74.9481,2021-03-18,1761775,49171,,,41480691,,6582.0,61.0,,,157096.0,,
340,US,New York,42.1657,-74.9481,2021-03-19,1767290,49262,,,41744092,,5515.0,91.0,,,263401.0,,
341,US,New York,42.1657,-74.9481,2021-03-20,1772367,49335,,,42015555,,5077.0,73.0,,,271463.0,,
342,US,New York,42.1657,-74.9481,2021-03-21,1779034,49401,,,42294145,,6667.0,66.0,,,278590.0,,
343,US,New York,42.1657,-74.9481,2021-03-22,1782769,49426,,,42552274,,3735.0,25.0,,,258129.0,,
344,US,New York,42.1657,-74.9481,2021-03-23,1785565,49444,,,42798540,,2796.0,18.0,,,246266.0,,
345,US,New York,42.1657,-74.9481,2021-03-24,1788874,49462,,,42950868,,3309.0,18.0,,,152328.0,,
346,US,New York,42.1657,-74.9481,2021-03-25,1816518,49717,,,43094389,,27644.0,255.0,,,143521.0,,
347,US,New York,42.1657,-74.9481,2021-03-26,1825069,49790,,,43301885,,8551.0,73.0,,,207496.0,,
348,US,New York,42.1657,-74.9481,2021-03-27,1833128,49848,,,43570161,,8059.0,58.0,,,268276.0,,
349,US,New York,42.1657,-74.9481,2021-03-28,1841822,49928,,,43852610,,8694.0,80.0,,,282449.0,,
350,US,New York,42.1657,-74.9481,2021-03-29,1850732,50017,,,44112555,,8910.0,89.0,,,259945.0,,
351,US,New York,42.1657,-74.9481,2021-03-30,1859474,50158,,,44379816,,8742.0,141.0,,,267261.0,,
352,US,New York,42.1657,-74.9481,2021-03-31,1865349,50212,,,44564346,,5875.0,54.0,,,184530.0,,
353,US,New York,42.1657,-74.9481,2021-04-01,1873138,50299,,,44715783,,7789.0,87.0,,,151437.0,,
354,US,New York,42.1657,-74.9481,2021-04-02,1882308,50375,,,44936152,,9170.0,76.0,,,220369.0,,
355,US,New York,42.1657,-74.9481,2021-04-03,1890346,50458,,,45175804,,8038.0,83.0,,,239652.0,,
356,US,New York,42.1657,-74.9481,2021-04-04,1898101,50551,,,45433450,,7755.0,93.0,,,257646.0,,
357,US,New York,42.1657,-74.9481,2021-04-05,1905737,50633,,,45684660,,7636.0,82.0,,,251210.0,,
358,US,New York,42.1657,-74.9481,2021-04-06,1912396,50706,,,45910071,,6659.0,73.0,,,225411.0,,
359,US,New York,42.1657,-74.9481,2021-04-07,1918437,50751,,,46060296,,6041.0,45.0,,,150225.0,,
360,US,New York,42.1657,-74.9481,2021-04-08,1925080,50843,,,46193160,,6643.0,92.0,,,132864.0,,
361,US,New York,42.1657,-74.9481,2021-04-09,1933807,50898,,,46414834,,8727.0,55.0,,,221674.0,,
362,US,New York,42.1657,-74.9481,2021-04-10,1942469,50977,,,46678571,,8662.0,79.0,,,263737.0,,
363,US,New York,42.1657,-74.9481,2021-04-11,1949964,51036,,,46983527,,7495.0,59.0,,,304956.0,,
364,US,New York,42.1657,-74.9481,2021-04-12,1956594,51117,,,47244227,,6630.0,81.0,,,260700.0,,
365,US,New York,42.1657,-74.9481,2021-04-13,1962225,51204,,,47470275,,5631.0,87.0,,,226048.0,,
366,US,New York,42.1657,-74.9481,2021-04-14,1967248,51258,,,47601711,,5023.0,54.0,,,131436.0,,
367,US,New York,42.1657,-74.9481,2021-04-15,1973308,51350,,,47730623,,6060.0,92.0,,,128912.0,,
368,US,New York,42.1657,-74.9481,2021-04-16,1980337,51418,,,47938786,,7029.0,68.0,,,208163.0,,
369,US,New York,42.1657,-74.9481,2021-04-17,1986681,51470,,,48187889,,6344.0,52.0,,,249103.0,,
370,US,New York,42.1657,-74.9481,2021-04-18,1993271,51537,,,48420818,,6590.0,67.0,,,232929.0,,
371,US,New York,42.1657,-74.9481,2021-04-19,1998912,51579,,,48717058,,5641.0,42.0,,,296240.0,,
372,US,New York,42.1657,-74.9481,2021-04-20,2003938,51627,,,48960229,,5026.0,48.0,,,243171.0,,
373,US,New York,42.1657,-74.9481,2021-04-21,2008514,51689,,,49107812,,4576.0,62.0,,,147583.0,,
374,US,New York,42.1657,-74.9481,2021-04-22,2012806,51732,,,49224295,,4292.0,43.0,,,116483.0,,
375,US,New York,42.1657,-74.9481,2021-04-23,2018044,51830,,,49426695,,5238.0,98.0,,,202400.0,,
376,US,New York,42.1657,-74.9481,2021-04-24,2022891,51892,,,49669127,,4847.0,62.0,,,242432.0,,
377,US,New York,42.1657,-74.9481,2021-04-25,2027029,51951,,,49910057,,4138.0,59.0,,,240930.0,,
378,US,New York,42.1657,-74.9481,2021-04-26,2031093,52003,,,50143124,,4064.0,52.0,,,233067.0,,
379,US,New York,42.1657,-74.9481,2021-04-27,2034102,52042,,,50361096,,3009.0,39.0,,,217972.0,,
380,US,New York,42.1657,-74.9481,2021-04-28,2037414,52117,,,50488049,,3312.0,75.0,,,126953.0,,
381,US,New York,42.1657,-74.9481,2021-04-29,2040448,52140,,,50591724,,3034.0,23.0,,,103675.0,,
382,US,New York,42.1657,-74.9481,2021-04-30,2044345,52209,,,50765251,,3897.0,69.0,,,173527.0,,
383,US,New York,42.1657,-74.9481,2021-05-01,2048150,52258,,,50991319,,3805.0,49.0,,,226068.0,,
384,US,New York,42.1657,-74.9481,2021-05-02,2052022,52309,,,51211393,,3872.0,51.0,,,220074.0,,
385,US,New York,42.1657,-74.9481,2021-05-03,2054848,52358,,,51211393,,2826.0,49.0,,,0.0,,
386,US,New York,42.1657,-74.9481,2021-05-04,2057276,52423,,,51635592,,2428.0,65.0,,,424199.0,,
387,US,New York,42.1657,-74.9481,2021-05-05,2059485,52483,,,51748731,,2209.0,60.0,,,113139.0,,
